Count_RSS_1,Mean_RSS_1,Min_RSS_1,Q1_RSS_1,Median_RSS_1,Q3_RSS_1,Max_RSS_1,PPv_RSS_1,Mad_RSS_1,Var_RSS_1,Std_RSS_1,Skew_RSS_1,Kurt_RSS_1,Crest_Factor_RSS_1,Count_RSS_2,Mean_RSS_2,Min_RSS_2,Q1_RSS_2,Median_RSS_2,Q3_RSS_2,Max_RSS_2,PPv_RSS_2,Mad_RSS_2,Var_RSS_2,Std_RSS_2,Skew_RSS_2,Kurt_RSS_2,Crest_Factor_RSS_2,Count_RSS_3,Mean_RSS_3,Min_RSS_3,Q1_RSS_3,Median_RSS_3,Q3_RSS_3,Max_RSS_3,PPv_RSS_3,Mad_RSS_3,Var_RSS_3,Std_RSS_3,Skew_RSS_3,Kurt_RSS_3,Crest_Factor_RSS_3,Count_RSS_4,Mean_RSS_4,Min_RSS_4,Q1_RSS_4,Median_RSS_4,Q3_RSS_4,Max_RSS_4,PPv_RSS_4,Mad_RSS_4,Var_RSS_4,Std_RSS_4,Skew_RSS_4,Kurt_RSS_4,Crest_Factor_RSS_4,corr_0,corr_1,corr_2,corr_3,corr_4,corr_5,cov_0,cov_1,cov_2,cov_3,cov_4,cov_5,cov_6,cov_7,cov_8,cov_9,#RSS_anchor1_FC,#RSS_anchor1_MSF,#RSS_anchor1_RMSF,#RSS_anchor1_VF,#RSS_anchor1_RVF,#RSS_anchor1_FVM, RSS_anchor2_FC, RSS_anchor2_MSF, RSS_anchor2_RMSF, RSS_anchor2_VF, RSS_anchor2_RVF, RSS_anchor2_FVM, RSS_anchor3_FC, RSS_anchor3_MSF, RSS_anchor3_RMSF, RSS_anchor3_VF, RSS_anchor3_RVF, RSS_anchor3_FVM, RSS_anchor4_FC, RSS_anchor4_MSF, RSS_anchor4_RMSF, RSS_anchor4_VF, RSS_anchor4_RVF, RSS_anchor4_FVM,#RSS_anchor1_cA_4,#RSS_anchor1_cD_4,#RSS_anchor1_cD_3,#RSS_anchor1_cD_2,#RSS_anchor1_cD_1, RSS_anchor2_cA_4, RSS_anchor2_cD_4, RSS_anchor2_cD_3, RSS_anchor2_cD_2, RSS_anchor2_cD_1, RSS_anchor3_cA_4, RSS_anchor3_cD_4, RSS_anchor3_cD_3, RSS_anchor3_cD_2, RSS_anchor3_cD_1, RSS_anchor4_cA_4, RSS_anchor4_cD_4, RSS_anchor4_cD_3, RSS_anchor4_cD_2, RSS_anchor4_cD_1
22.0,0.13203377272727276,-0.14286,0.047619,0.047619,0.321425,0.42857,0.57143,0.1656829338842975,0.03777816909208873,0.19436606980666335,0.129234487209729,-1.1570911303108162,8.011568164030763,22.0,0.33636363636363636,-0.44,-0.019999999999999997,0.46,0.7100000000000001,0.84,1.28,0.3712396694214876,0.1741194805194805,0.41727626402598134,-0.3942805086009201,-1.3146319741904282,3.0070294194220244,22.0,-0.7813854545454543,-1.0,-0.88095,-0.78571,-0.71429,-0.57143,0.42857,0.1147163636363636,0.020010218816450216,0.1414574805955847,-0.19595222092323025,-0.8842414086579153,-0.9075159101043867,22.0,-0.75,-1.0,-0.9249999999999999,-0.7,-0.65,-0.45,0.55,0.1409090909090909,0.030238095238095234,0.17389104415724013,-0.09712842809923586,-0.8697308868301943,-0.7609531129900075,0.25280284290445443,0.14513520821154471,0.40254292891874155,0.13167209284310497,0.2835068491994619,-0.18436703764019743,0.03777816909208873,0.02050340961038961,0.003990424996320347,0.013605354761904763,0.17411948051948054,0.00777218874458874,0.020571428571428567,0.020010218816450216,-0.004535095238095238,0.030238095238095238,-0.0075058554214324,0.03006773915081165,0.1734005165817324,0.4983825991184929,0.705962179665804,0.7209250361335101,-0.0028702812314010916,0.04066040617347321,0.20164425648521014,1.4823316941768387,1.2175104493090967,1.5836268919320604,-0.0121854807324649,0.027193277236617727,0.16490384239494763,0.8380948763977057,0.9154752188878221,1.332211401425161,-0.02305835520334526,0.039969347830882976,0.1999233548910256,1.3178349338972195,1.1479699185506647,1.3798981556830936,0.8769051275754697,0.03156763585404689,0.10131402704177346,0.0015589537981875005,0.007653367350000006,6.360750000000005,0.7152750000000005,0.6348874999999999,0.2535500000000003,0.048000000000000036,12.914789471379308,0.047155831598046954,0.05183562004687514,0.03156866709218749,0.00878719955000001,11.042968750000016,0.03480468749999997,0.07599609375,0.01074218750000001,0.004218750000000008
23.0,0.21531952173913035,-0.71429,0.14286,0.28570999999999996,0.28570999999999996,0.42857,1.14286,0.12692240453686202,0.05006576342253359,0.22375380091192548,-3.4701847012867257,14.490667948485578,4.547090037279367,23.0,0.5252173913043479,-0.12,0.38,0.6,0.72,0.84,0.96,0.19538752362948958,0.06128063241106718,0.24754925249547247,-0.8940481427486937,0.5742162983492252,2.5114392678868542,23.0,-0.5859213043478261,-1.0,-0.761905,-0.57143,-0.42857,-0.14286,0.85714,0.19569724007561431,0.06316925699367587,0.25133494980538595,-0.15804361876803108,-0.5995254347139873,-0.3538533759356728,23.0,-0.6260869565217392,-1.0,-0.775,-0.55,-0.55,-0.1,0.9,0.1706994328922495,0.04701581027667985,0.21683129450492117,0.47787367118434676,0.37923286754659546,-0.22885572139303478,0.02413157252710538,-0.09411127716999292,0.054116991648302464,0.1710433025237185,-0.027834773828529617,0.3819796112335166,0.0500657634225336,0.0013366498814229247,-0.005292550041106714,0.0026255846837944675,0.061280632411067196,0.010641934387351783,-0.001494071146245057,0.06316925699367588,0.020816850790513836,0.04701581027667983,0.0,0.05999122262247899,0.24493105687617278,1.7222688648486209,1.3123524164067444,1.1775602374268055,0.0,0.033452863303249855,0.1829012392064358,1.2037907458348702,1.0971739815703205,1.5139069947653607,-1.6289382663831953e-18,0.03456685226162414,0.1859216293539408,1.2186921152699763,1.1039438913595094,1.4816573250264293,0.0,0.030256923882582908,0.17394517493331887,1.0429969662345064,1.0212722292486496,1.4547383723106702,0.956583986163501,0.005208541668750002,0.03535827271399999,0.0038266836750000055,0.027139471384375016,6.82477500000001,0.00030000000000000073,0.05743750000000004,0.20977500000000007,0.08155000000000001,7.02770260772188,0.008609636479687493,0.27612925772734426,0.0004250085187499989,0.0107714059,7.925742187500012,0.001875000000000005,0.1391210937500001,0.012148437499999998,0.02875000000000002
20.0,0.16666555,-0.38095,0.09524024999999998,0.261905,0.29761499999999996,0.42857,0.80952,0.18095223,0.05167662502762894,0.22732493270125242,-1.2126756660872993,0.35527686655955915,5.57524247001319,20.0,0.33599999999999997,-0.24,0.04,0.30000000000000004,0.64,0.76,1.0,0.27760000000000007,0.09808842105263159,0.31319071035493945,-0.11026178584234089,-1.4214066035067874,3.687888198757763,20.0,-0.7690474999999998,-1.0,-0.85714,-0.80952,-0.7023849999999999,-0.52381,0.47619,0.12071175000000003,0.02226361320921053,0.14920996350515783,0.096962614503457,-0.706255449690893,-0.8550820478114638,20.0,-0.8375000000000001,-1.0,-1.0,-0.95,-0.6874999999999999,-0.4,0.6,0.16874999999999996,0.03707236842105264,0.19254186147706331,0.7776688425957817,-0.5648876888049283,-0.543017138978449,0.34357244412395727,-0.11083436511098252,0.41370149732622563,0.686907623645428,0.37355635578357266,0.046896000486195584,0.051676625027628945,0.024461003368421053,-0.003759406891447367,0.018107534868421052,0.09808842105263159,0.032100000000000004,0.02252631578947368,0.02226361320921053,0.0013472828947368408,0.037072368421052625,-0.009461070818379979,0.057451072750410566,0.23968953408609764,1.2449008740739955,1.1157512599473036,1.0065694658472744,-0.009850845063291976,0.03870377831419755,0.19673275861990436,0.9980290711029091,0.9990140495022626,1.2181696009732843,-0.011747576052641399,0.027203937874021023,0.16493616302685418,0.7531085834982095,0.8678182894467076,1.3173994303718697,-0.010621965825796682,0.028543919449816078,0.1689494582702652,0.9168401230636293,0.9575176881205011,1.5298486425681186,1.1969325437812894,8.85099687890626e-05,0.11057863124137515,0.18998306152190642,0.0028339852812499997,4.8880625000000055,0.4950625000000006,0.2900250000000003,0.059650000000000036,0.042500000000000024,10.438299613878918,0.04287221159765618,0.059095705818750024,0.010275026928125017,0.0007086451249999992,15.390625000000023,0.1128906250000001,0.02847656250000001,0.22718750000000004,0.019531250000000007
20.0,0.17380954999999995,-0.42857,-0.01190475,0.23809499999999997,0.39285500000000007,0.71429,1.14286,0.24380854000000002,0.09697420190720789,0.3114068109518607,-0.4965991702541432,-0.38340407356445017,5.838791283303713,20.0,0.21799999999999997,-0.32,0.16,0.2,0.30000000000000004,0.6,0.9199999999999999,0.13179999999999997,0.038143157894736844,0.19530273396636527,-0.5869689530167737,2.3720253390357495,7.163323782234955,20.0,-0.8071415000000002,-1.0,-1.0,-0.80952,-0.7499975000000001,-0.47618999999999995,0.5238100000000001,0.13571450000000002,0.029472479181842096,0.17167550548008326,0.6214330787968902,-0.3013790109236716,-0.7008191906978121,20.0,-0.8250000000000002,-1.0,-1.0,-0.875,-0.65,-0.55,0.44999999999999996,0.15749999999999995,0.030657894736842106,0.17509395973831338,0.35950450451283866,-1.627730891210763,-0.7749207467418106,0.06453652431268267,-0.14878801986661191,0.21718256850610723,-0.028255231418217622,0.25702974358656605,-0.18967786179254295,0.09697420190720789,0.003925021157894736,-0.007954344677026312,0.011841977631578947,0.038143157894736844,-0.0009473610526315781,0.008789473684210528,0.02947247918184211,-0.0057015921052631586,0.0306578947368421,-0.02275010339352332,0.048525430766246026,0.22028488546935313,1.1667525295288348,1.0801631957851716,1.0988840168136147,-0.017073722055674555,0.062401108378325784,0.24980213845827218,1.362607827782302,1.167307940426305,0.995682133313745,-0.002464078098309095,0.04074861710068041,0.2018628670674238,1.235111361042451,1.1113556411169427,1.4493250041265573,-0.008804305687148756,0.025457288416600273,0.1595534030241921,0.7539955560396056,0.8683291749328739,1.4197598816049375,1.1537095959297283,0.49824406090785217,0.18908967924626577,0.11975673143815624,0.017715235281250012,1.629062500000002,0.003062500000000008,0.003825000000000001,0.05800000000000004,0.017,15.19447822069142,0.028699457910156316,0.04138481577656255,0.012258519006250003,0.03188724490625002,11.665722656250004,0.00791015624999998,0.008437499999999985,0.010624999999999996,0.050781250000000014
22.0,0.18831218181818174,-0.28570999999999996,0.07142925,0.14286,0.28570999999999996,0.57143,0.85714,0.15308750413223138,0.04027110228367965,0.2006766112024011,0.0853000574029909,0.6450268844195355,7.732259161567585,22.0,0.16727272727272727,-0.2,0.01,0.12,0.32,0.6,0.8,0.19404958677685957,0.05449696969696971,0.23344586031234246,0.4626471002139347,-0.8171108264830078,7.499999999999998,22.0,-0.7575763636363636,-1.0,-0.9523799999999999,-0.88095,-0.6309549999999999,-0.14286,0.85714,0.22117123966942148,0.07211020330043288,0.26853343050807077,1.1145730720071607,0.5071337083099796,-0.22226218442596243,22.0,-0.7772727272727272,-1.0,-0.95,-0.875,-0.7,-0.25,0.75,0.19049586776859498,0.05755411255411258,0.23990438210693982,1.147904682907359,0.3428806190752183,-0.37931034482758624,0.43211093901516356,0.6534020079710339,0.3802273829070125,0.34094023569487986,0.2723952699640558,0.46653929586229076,0.04027110228367965,0.02024315480519481,0.035210774933116876,0.018305362337662334,0.05449696969696971,0.02137286753246753,0.01525541125541126,0.07211020330043288,0.03005555627705628,0.05755411255411255,-0.0011563531465539245,0.05955630284004708,0.24404160063408672,1.30244314701022,1.141246313032476,0.9361327058485407,-0.003685413199026034,0.04841470399911948,0.22003341564207804,1.1095753160973236,1.0533638099428533,0.9866908918990712,-0.0036452223498997394,0.034445551720027015,0.1855951284921752,1.406298254939602,1.1858744684576028,1.7814102242116912,-0.009522524234883502,0.037971119762441996,0.19486179656988178,1.4752003023225457,1.2145782405108967,1.6706800126390526,0.9373185813236103,0.12627466836875018,0.1115173531468673,0.009742659172984376,0.019132346943749996,1.5254937500000012,0.13921875000000014,0.1205750000000001,0.011000000000000005,0.008700000000000008,13.345078954796891,0.26346148951718784,0.09571470452421889,0.07210038549999997,0.001346425737500008,13.389599609375015,0.45385742187500044,0.03873046875000001,0.002148437500000008,0.005000000000000001
20.0,0.28571395,-0.28570999999999996,0.11904975,0.28570999999999996,0.47618999999999995,0.57143,0.85714,0.19047644499999997,0.05776318535099736,0.24033972903163006,-0.6986244312889514,-0.11891696290574538,4.186070751639292,20.0,0.09599999999999999,-0.6,0.009999999999999998,0.12,0.22000000000000003,0.6,1.2,0.19440000000000007,0.07434105263157896,0.2726555567590343,-0.5621817629385297,1.381809443704543,7.51503006012024,20.0,-0.6952379000000001,-1.0,-0.869045,-0.66667,-0.57143,-0.095238,0.904762,0.17904589,0.05427833470083159,0.23297711196774587,0.7225467762117631,0.8359610902595653,-0.17804152453351668,20.0,-0.7225,-0.95,-0.85,-0.8,-0.625,-0.3,0.6499999999999999,0.16024999999999998,0.03854605263157894,0.1963314866025797,0.9024698682072578,0.18810903900192377,-0.5370328932647124,0.06884537004482455,0.3346362325052855,0.2629157926266211,0.38160881885943204,0.547839318831414,0.3468412426936246,0.057763185350997365,0.004511434526315788,0.018737506074952625,0.012406011973684211,0.07434105263157895,0.024240747789473688,0.029326315789473683,0.05427833470083158,0.015864776052631577,0.03854605263157894,-0.010273781664479604,0.04686598575271761,0.21648553243281088,1.1593169948790842,1.07671583757233,1.1587286345746044,-0.03355619977772549,0.07843765686887945,0.2800672363359903,2.035070710146456,1.42655904544693,1.1324285899985693,-0.013138052294981592,0.04405549264815394,0.20989400336396927,1.538190775939658,1.240238193227276,1.6310294341106537,-0.0025756716423714797,0.033049816676869084,0.1817960854277921,0.999128463601018,0.9995641368121497,1.4559309262524305,1.2021658067719156,0.0694439930562892,0.17888546325564078,0.05910100342500005,0.0028345805000000047,0.16400000000000026,0.13225000000000017,0.11302500000000015,0.051050000000000026,0.050000000000000044,12.86358727219392,0.09646210778765635,0.027493835604749994,0.02898191893750004,0.02054922053125001,10.33281250000001,0.07656250000000019,0.04640625000000006,0.006562500000000009,0.007812499999999988
23.0,0.3146995217391304,-0.14286,0.14286,0.28570999999999996,0.42857,0.71429,0.85715,0.20001871833648388,0.06343884584998816,0.2518706927174898,0.10125526215486583,-0.6573840601097736,4.472238868542153,23.0,0.4904347826086956,-0.24,0.32,0.6,0.68,0.84,1.08,0.23773156899810963,0.08032252964426877,0.28341229621219466,-0.9826371723725468,0.3016675234516861,2.646865409907935,23.0,-0.6397517391304348,-1.0,-0.761905,-0.61905,-0.52381,-0.28570999999999996,0.7142900000000001,0.15770994328922494,0.04078057469683794,0.20194200825196806,-0.4164571429343972,-0.5304770337290368,-0.6373332693594204,23.0,-0.6891304347826087,-1.0,-0.925,-0.6,-0.55,-0.3,0.7,0.20510396975425332,0.055444664031620544,0.23546690644678828,-0.07504513993136037,-1.3632600476205892,-0.5682520074119826,-0.05051918768373065,-0.07683000519295677,0.48898024450428534,0.28078314221263745,0.25296502716826297,0.08460922122392174,0.06343884584998814,-0.003606223873517786,-0.003907825567687747,0.029000055434782603,0.08032252964426878,0.016070018972332012,0.01688142292490119,0.04078057469683794,0.004023224308300396,0.05544466403162055,4.085459196591379e-18,0.03179887980001099,0.17832240408880481,0.8916126583013986,0.9442524335692223,1.1815211941982893,0.0,0.03214699792430638,0.17929583911598834,1.1379957599783637,1.066768840929638,1.4911826157193955,-8.100708240364736e-19,0.039293074924179536,0.1982248090532049,1.3992048364739733,1.1828798909753997,1.4897020376417387,1.5651749801234874e-18,0.038840807275566276,0.19708071259148185,1.4310492686743586,1.1962647151338865,1.542018205665474,2.1798082941697356,0.08333641669518757,0.25997700826677367,0.11507925397568758,0.06314028063750006,6.698675000000005,0.24367500000000014,0.045600000000000036,0.38067500000000026,0.07660000000000008,8.364331721271885,0.030717489379687463,0.030894888774218823,0.06745992063593748,0.007865960887499994,10.471835937500009,0.07921875000000003,0.11568359375000009,0.14750000000000008,0.021484375000000003
20.0,0.23809389999999997,-0.61905,0.11904975,0.28570999999999996,0.38095,0.71429,1.33334,0.18571293000000003,0.07399465283041054,0.2720195817039842,-1.4682119820971544,4.591810373131848,5.625055968560235,20.0,0.526,-0.32,0.4,0.64,0.72,0.84,1.16,0.20879999999999996,0.07937263157894739,0.2817314884405848,-1.7304747263995013,3.3134804944288145,2.385821404226312,20.0,-0.6523815,-1.0,-0.7261925,-0.61905,-0.57143,-0.28570999999999996,0.7142900000000001,0.1333335,0.030576436097631575,0.17486119094193422,-0.35796179257505517,0.500317151231795,-0.6284185202143153,20.0,-0.7925,-1.0,-1.0,-0.9,-0.5874999999999999,-0.4,0.6,0.19475000000000003,0.05059868421052631,0.22494151286618108,0.7346617560059173,-1.106510401989898,-0.5916065816232206,-0.3427341634101706,-0.29356991669325616,0.2334689926591287,0.1039896438502882,0.3397589275304086,-0.4265955751435223,0.07399465283041053,-0.026265940421052632,-0.013963849197,0.014285616578947367,0.07937263157894738,0.005122935789473686,0.021531578947368422,0.03057643609763158,-0.01677951447368421,0.0505986842105263,-0.0056386171393920815,0.06562337494126301,0.25617059733947417,1.7904913335843167,1.338092423408905,1.2667999659168365,-0.007478462279183076,0.027449237017641702,0.16567811266924096,0.8417393309621077,0.9174635311346755,1.4708906175296628,-0.0017929178775990503,0.02963251500451656,0.17214097421740288,0.8131001008487292,0.9017206334828594,1.3278633838980451,-0.0022489953078769073,0.04243538947934261,0.20599851814841438,1.4815624199278465,1.2171944873058893,1.6674112155174061,1.046258901693126,0.008858436097656255,0.19288724164264062,0.0819902469150313,0.012755612250000006,5.335562500000002,0.17556250000000023,0.6838250000000006,0.09545000000000012,0.15850000000000003,7.603474539410161,0.05987954578515628,0.04028477891250001,0.03635117347500002,0.014171712031250012,14.696972656250004,0.07119140624999991,0.08921875000000001,0.03593750000000008,0.09765624999999996
22.0,0.23376490909090908,-0.52381,0.19047999999999998,0.28570999999999996,0.38095,0.42857,0.95238,0.16607421487603305,0.06347190396446753,0.25193630934120537,-2.2317557737466127,4.87743660104535,3.719165146644361,22.0,0.5399999999999999,0.04,0.4,0.64,0.67,0.76,0.72,0.1690909090909091,0.04034285714285714,0.20085531395225056,-0.7943366748442642,-0.01878870792048115,2.3022692222956596,22.0,-0.7251086363636362,-1.0,-0.88095,-0.64286,-0.57143,-0.47618999999999995,0.5238100000000001,0.15131657024793388,0.029355342840909095,0.171334009586273,-0.4716137591497979,-1.2934334652270425,-0.8598536529770439,22.0,-0.6227272727272728,-1.0,-0.8625,-0.65,-0.41250000000000003,-0.25,0.75,0.19793388429752065,0.055173160173160166,0.23488967659980325,-0.03635171510534601,-1.2098308449956012,-0.567595459236326,-0.048391952675231685,0.16647101703169273,-0.33319394405769404,0.4941878363541256,0.2563699777805173,0.055574085147168044,0.06347190396446753,-0.002448765714285714,0.007185764406320348,-0.0197174974025974,0.04034285714285714,0.01700665714285714,0.012095238095238098,0.029355342840909092,0.002236556277056276,0.05517316017316017,-0.03980281223265451,0.0849182367842941,0.2914073382471589,2.8394035081373827,1.6850529689411495,1.3051339110501707,-0.0022422327572433204,0.02605560581151485,0.1614174891748563,0.7185162856451857,0.8476533994771599,1.2163200802693288,-0.0007758452986218929,0.03321855662837855,0.18225958583399268,1.0546727960181974,1.0269726364505518,1.394666509505769,-0.01203362447865932,0.03532702067697395,0.18795483680122188,1.2440223088167381,1.115357480280084,1.510917863031395,1.105289338183423,0.06586324442929685,0.016847569091343773,0.01753896684375002,0.0,6.3954687500000045,0.10456875000000007,0.24623750000000022,0.06710000000000006,0.07155000000000007,12.711824117613682,0.0024357630042968524,0.18097876843437516,0.009743215710937513,0.005385702950000001,9.779687500000012,0.2904687500000001,0.019218750000000024,0.06273437500000004,0.004999999999999998
56.0,0.11666712499999998,-0.68889,-0.06666699999999999,0.06666699999999999,0.28889000000000004,0.46667,1.15556,0.21547695535714287,0.07657531082247496,0.2767224436551451,-0.762647702084439,0.5784759562993553,5.254161928305366,56.0,-0.0393774285714286,-0.69231,-0.23076999999999998,-0.076923,0.10256475000000001,0.38461999999999996,1.07693,0.20738534183673463,0.06105966005723119,0.2471025294432074,-0.09737244558077791,-0.4821262995484874,6.251961675936204,56.0,-0.5235385714285716,-1.0,-0.63636,-0.59091,-0.36364,-0.22726999999999997,0.77273,0.1492633673469387,0.029075203612467522,0.17051452610398776,-0.16529597970217016,-0.5882548810958457,-0.7509367975668557,56.0,-0.22193935714285715,-0.7619,-0.28570999999999996,-0.14286,-0.08333325000000001,0.0,0.7619,0.16973374234693867,0.04397251798477919,0.20969625171847778,-1.0176235318713531,-0.06529715090350585,0.0,-0.06128488133744949,-0.3614908094273274,-0.02942861345809109,-0.4423464214916913,-0.4677760678385007,0.491805126605393,0.07657531082247498,-0.004190587611127272,-0.01705701481872727,-0.001707673552499998,0.06105966005723117,-0.01863807657337662,-0.024238506557264932,0.02907520361246753,0.0175851104947013,0.04397251798477921,-0.003342477137087587,0.03851076653221616,0.19624160245018427,2.943710955235413,1.715724615209391,1.3059524096646702,-0.004631047106250717,0.04572695841188182,0.21383862703422368,4.006540574583,2.001634475767991,1.4830686358200835,-0.0014707166297312805,0.030813565870941802,0.17553793285481575,2.4615010153921757,1.568917147395673,1.3799152363464653,-0.004595957286365756,0.04211741862765572,0.20522528749560986,3.440801667456028,1.8549398015720153,1.3876481070637765,3.6697820414181908,0.04172863827200009,0.33117654385725054,0.07197588025075005,0.03654434570000003,1.2391135718063606,0.9598587613119856,0.21145606421515642,0.17932311555418762,0.06114366962787506,15.226572148775016,0.010814919949999996,0.04861873193124998,0.01885413744375,0.00800652893750001,3.0987610642339405,0.37440275597293754,0.09984193738312508,0.23440593824375017,0.21768435375000028
55.0,0.3260594181818182,-0.5111100000000001,0.2,0.33333,0.466665,1.0,1.51111,0.19352679537190087,0.07131302795532195,0.26704499238016416,0.13185859707261677,1.1095199065944699,5.671147028310816,55.0,0.1459201636363636,-0.89744,-0.15385,0.23076999999999998,0.53846,0.84615,1.74359,0.3685536396694216,0.18839707674062095,0.43404732085409875,-0.36253380338397384,-0.7314162836592408,4.102259648852719,55.0,-0.4289261090909092,-1.0,-0.84091,-0.45455,-0.045455,0.22726999999999997,1.2272699999999999,0.3632759616528926,0.16794946113343232,0.4098163748966509,-0.032649640871548015,-1.452657237418997,0.6514396709017279,55.0,-0.3896108,-1.0,-0.57143,-0.42857,-0.14286,0.33333,1.3333300000000001,0.26288773818181826,0.10826262190216297,0.3290328583928404,0.27533065158949466,-0.26288070915934725,1.2915222781632665,0.6409230760889785,-0.6703269393280954,-0.3602404912396869,-0.797356782673759,-0.5818539958130736,0.6155139212855323,0.07131302795532189,0.07428949853405994,-0.07336018522413872,-0.03165309892051111,0.18839707674062087,-0.14183358494894477,-0.08309796173394075,0.16794946113343226,0.08299777646305924,0.10826262190216296,3.0297957692434635e-17,0.04520844400188933,0.21262277394928636,4.82652122417205,2.196934506118025,1.8571588899330507,8.73729631816219e-17,0.04921516656000514,0.2218449155604093,6.56140256562057,2.5615234852760125,2.310311158045829,4.68623477858528e-17,0.04310802956010164,0.2076247325346902,5.912438422369078,2.431550620976063,2.390652654306126,2.209623527709849e-17,0.05520735966006288,0.23496246436412535,7.829797304588686,2.798177496977039,2.4437289912050177,10.357455086266455,0.3002452308730003,0.33664771406596916,0.12428943209999999,0.09876345680000004,9.254857867002013,0.5778689782367505,0.19121981599750013,0.7768007360961259,0.12196150625887502,19.58003813200546,0.22068958472100036,0.19783162604600038,0.39756639826150014,0.08445395249550004,12.52881332991046,0.26909840285325026,0.44097031351300037,0.24188712939843768,0.39795581633437543
54.0,0.3432092592592592,-0.24444000000000002,0.15556,0.33333,0.6,0.77778,1.0222200000000001,0.2249654732510288,0.0683279214297806,0.2613961006399686,0.010522169631902816,-0.9958309247583346,4.207509782260322,54.0,0.04653401851851852,-0.89744,-0.23076999999999998,0.076923,0.38461999999999996,0.84615,1.74359,0.3555283504801099,0.18672169412888642,0.4321130571145547,-0.26419873040393815,-0.6375688265920405,4.563194708973901,54.0,-0.430977388888889,-1.0,-0.86364,-0.31818,0.0,0.22726999999999997,1.2272699999999999,0.3998014032921813,0.19427326266099681,0.44076440720752036,0.018872956530809327,-1.6333357974461986,0.6037716891648965,54.0,-0.22751227777777774,-1.0,-0.559525,-0.11904899999999999,0.095238,0.2381,1.2381,0.3149130761316871,0.1296943938212987,0.3601310786662249,-0.5628442463986303,-0.8263074194082312,1.3297628571224296,0.6305211816075935,-0.698801026082126,-0.6972302053593815,-0.6076490478372858,-0.6522383454805699,0.7257470160954562,0.06832792142978056,0.07121904979735359,-0.0805117294437652,-0.06563506200839832,0.18672169412888645,-0.11573287135478509,-0.10149959725961741,0.19427326266099684,0.11519997309590878,0.12969439382129871,-0.002717897441193652,0.035791320377765334,0.18918594127938085,3.0469919981784193,1.7455635188037184,1.514099319678281,-0.0008432409058680644,0.041138978422037085,0.20282745973372807,5.217823176458603,2.2842554971934734,2.2523219483106125,-0.0003419916468173416,0.05175013529210521,0.22748656068459344,7.23977581196601,2.6906831496789083,2.4616423206408253,-0.0038029152789349602,0.03613990219167951,0.1901049767672575,3.7786231708134244,1.9438680950140172,1.8550607550912188,11.564120234839184,0.09915713411968771,0.17214609597102362,0.2107327871194378,0.049134541983875034,6.867992038317583,0.3235979913188244,0.8182707506509228,0.22140419208009382,0.034435170702437505,20.679885928917127,0.72724173620186,0.1756706057814688,0.5226652550621096,0.21642651089921885,9.292858449588996,0.647293049824235,0.2447212843005627,0.03840663719025006,0.01332186167850001
54.0,0.22057585185185183,-0.2,0.11110999999999999,0.2,0.28889000000000004,0.73333,0.93333,0.15619553909465017,0.04440449479080783,0.21072374045372255,0.17259145664734504,0.29588970775084444,7.950592272368994,54.0,-0.05982866666666667,-1.0,-0.23076999999999998,-0.076923,0.23076999999999998,0.69231,1.69231,0.3507451728395062,0.20691515642120756,0.4548792767550612,-0.44493081708286764,-0.26005284613944557,3.3499487419846252,54.0,-0.33333303703703715,-1.0,-0.72727,-0.22726999999999997,0.090909,0.40909,1.40909,0.3950612290809331,0.20255684604581004,0.4500631578409968,-0.1454159782984012,-1.333408051696193,1.319999828545861,54.0,-0.21604855555555552,-1.0,-0.42857,-0.14286,0.0,0.19047999999999998,1.19048,0.2480560452674896,0.10146044896074213,0.3185285685158274,-0.8958267659932914,0.6634495949599586,1.302351390033108,-0.1194880195348548,-0.06296777389370353,-0.2448556864456202,-0.6878899641716079,-0.626248858741089,0.6615865731840987,0.04440449479080783,-0.011453388213138363,-0.005971800208382946,-0.016435088645989516,0.20691515642120753,-0.1408278627488176,-0.0907384777419434,0.2025568460458099,0.09484371036614883,0.10146044896074213,-0.002528100500626306,0.038437042729627044,0.19605367308374266,3.172958643658741,1.7812800576155174,1.4649778006031002,-0.006554099644388141,0.04524899266333817,0.2127181061013335,6.370045211330123,2.523894849499504,2.4632447975787612,-0.0009692884946715555,0.033204912039695805,0.18222215024440855,4.835413724195608,2.1989574175494186,2.605175528801029,-0.0006969695252588986,0.036113803868151544,0.19003632249691516,3.839733134876368,1.9595237010244015,1.8977661680314464,2.8763152795548264,0.49922580051554355,0.204321515185219,0.3147539719209378,0.0011730743983437522,5.03992325101133,2.619123976233171,0.17519116535811738,0.11398680268959385,0.06533615582834376,15.067742725315217,2.007437554094264,0.4671706404383678,0.07993226240625013,0.2543211725500002,9.563164259047742,0.32596698952979725,0.04815262972237503,0.08585254737475007,0.11111555560000008
