#RSS_anchor1_FC,#RSS_anchor1_MSF,#RSS_anchor1_RMSF,#RSS_anchor1_VF,#RSS_anchor1_RVF,#RSS_anchor1_FVM, RSS_anchor2_FC, RSS_anchor2_MSF, RSS_anchor2_RMSF, RSS_anchor2_VF, RSS_anchor2_RVF, RSS_anchor2_FVM, RSS_anchor3_FC, RSS_anchor3_MSF, RSS_anchor3_RMSF, RSS_anchor3_VF, RSS_anchor3_RVF, RSS_anchor3_FVM, RSS_anchor4_FC, RSS_anchor4_MSF, RSS_anchor4_RMSF, RSS_anchor4_VF, RSS_anchor4_RVF, RSS_anchor4_FVM
-0.013307043905480155,0.05263678382762256,0.22942707736364198,1.3213424047268147,1.14949658752291,0.9691530734853044,-0.020329557059810488,0.05257856004705409,0.2293001527410178,1.5268245031110141,1.2356474024215056,1.106762923255239,-0.00175598336400614,0.08202259195974335,0.28639586582166887,2.414630583597559,1.553908164467115,1.1299580284595032,-0.013019292386949216,0.07508149566423293,0.27401002840084693,2.698790344161714,1.642799544728971,1.3601609678176185
-0.02430166131665238,0.05778421438806491,0.24038347361677115,1.0647957489335556,1.0318894073172549,0.6939666159823599,-0.0047272828153457356,0.054732220175850645,0.2339491828920346,1.2321096017339703,1.1100043250969658,0.8814083754711751,-0.0016804365031226304,0.06443007504225136,0.25383080002681185,1.9492778635018082,1.3961654140902533,1.180558838718574,-0.008243721851304722,0.08163111576228434,0.2857115954284746,2.4466066534857616,1.564163243873785,1.137229053709062
-0.007047265323779685,0.037612903719628506,0.19394046436891016,0.9354917355709353,0.9672082172784386,0.9853644897643322,-0.0018814720584338683,0.03919156464354331,0.19796859509412928,0.8690008202275922,0.9322021348546635,0.8858312081732311,-0.021861318230662476,0.08040695509257965,0.28356120167007975,2.854884401988447,1.6896403173422583,1.316034545421285,-0.009488188730412756,0.06333672144578753,0.25166787924919526,1.986817024073681,1.409544970575143,1.2076418017071657
0.0,0.04815108962912775,0.2194335654113284,1.0793984235240965,1.0389410106084447,0.9298736343273192,0.0,0.052407550501554184,0.228926954510722,1.252834876863309,1.1193010662298635,0.9876161477487535,-2.5870366035542526e-18,0.08158779203338908,0.2856357681268035,1.8934969832974007,1.3760439612517474,0.9329316450670391,0.0,0.07676793585747707,0.2770702724174448,1.9474433401528917,1.3955082730506803,1.0243185010387224
-0.00808292724855465,0.027474632183539315,0.16575473502599952,1.0980509594588606,1.047879267596635,1.4728765309971825,-0.004434501456390078,0.04036263138823555,0.2009045330206254,1.3370082332298896,1.156290721760704,1.214254959112974,-0.002444232523538058,0.03926673145456203,0.1981583494444835,1.5973433174158218,1.2638604817842125,1.4984253604065594,-0.012139570660152687,0.06706745118838796,0.25897384267216633,3.3161476632464004,1.821029286762407,1.742553072596079
-0.004576854300396492,0.028419422233173848,0.1685806104899785,1.227131700791224,1.1077597667324914,1.7339875408849814,-0.009058054440284954,0.03491684576350759,0.1868604981356616,1.1365801631030563,1.0661051369837107,1.2879881373620519,-0.006239765452886149,0.04471979031728293,0.21147054243388824,1.8040087689311617,1.343133935589136,1.589903510782029,-0.008733455745102021,0.03564550068868891,0.18880016072209502,1.2894799141099076,1.135552691031952,1.431277648256285
-0.008775623222294495,0.029198206104057132,0.17087482583475289,1.2437906201414457,1.115253612476304,1.565218661151424,-0.01318083515123706,0.047993931466698496,0.21907517309521518,1.7212506911314316,1.311964439735861,1.2839153762945477,-0.017010034544059676,0.05028102293278786,0.22423430364863414,2.9761771330691706,1.725160031147595,2.0995751690767883,-0.00447035158784635,0.03754113018617593,0.19375533589084953,1.5379258756380292,1.2401313945054488,1.505646501959318
-5.03445403774369e-18,0.03340978524234534,0.18278343809641326,1.3324230949091782,1.1543063262882944,1.5436750666729904,-1.8304841259130047e-18,0.04963464092658286,0.22278833211499846,1.579928039623741,1.2569518843709735,1.2130375881532458,1.0426560087890704e-17,0.039574924057369266,0.19893447176738693,1.6427683705772123,1.2817052588552535,1.5972041813405329,-1.6808840436282135e-17,0.03422326613819003,0.18499531382764817,1.1689023661730884,1.0811578821675807,1.3209989455652436
-0.0022122752878230385,0.02828078748737724,0.16816892545109885,1.2573267022548689,1.1213058022925186,1.6557961584796592,-0.014283117503645512,0.04988208232263233,0.22334297016613783,1.6571948667432823,1.2873208095666295,1.1848307569238734,-0.0036603153555758404,0.03272271421304399,0.18089420724015456,1.5496251692666578,1.2448394150518602,1.7512677692995822,-0.0026208728033978914,0.04277787162314845,0.20682812096798744,2.1382213105821632,1.4622658139278792,1.8343859730466
-0.004266219506142027,0.02988757377596873,0.17288022956940083,1.0392402507368446,1.0194313369407695,1.3952145823948416,-0.019486337788274195,0.06046931525740242,0.24590509400458221,1.9788147440799526,1.4067035025476948,1.2401851455746005,-0.006399817429509936,0.0381529921531157,0.19532790930411276,1.342660861786359,1.158732437530925,1.395222092663719,-0.007464208185696354,0.04912429116408497,0.22164000352843566,2.1008592091149985,1.4494340996109476,1.6746585423426066
-0.002695807831166659,0.039244474007932226,0.19810218072482752,1.810287388337868,1.345469207502672,1.6983634684673083,-0.0005679095148873732,0.05611684705525081,0.23688994713843559,2.089406308792598,1.4454778824985868,1.3544953008638032,-0.004573328883728261,0.04222576951056088,0.20548909827667472,1.8490118912493085,1.3597837663574708,1.6018881923246395,-0.01903614356058858,0.05544290343367464,0.23546316789186933,2.1497877666844643,1.4662154571155168,1.363802409816233
1.533271480414999e-18,0.03795390318610766,0.1948176151843248,1.4262501014467321,1.1942571337223538,1.5741037025936613,3.739005489986856e-18,0.04360954961505541,0.20882899610699518,1.3513684423753707,1.1624837385423379,1.2910001447529293,0.0,0.040143993571645886,0.2003596605398549,1.2675895658054253,1.125872801787762,1.3198870859318674,0.0,0.05477889007415594,0.2340489053043315,2.287750460346599,1.5125311435955953,1.7214965537054305
-1.903579595899052e-17,0.0352279332789164,0.18769105806861552,1.0634873788011605,1.031255244253895,1.0800538987441897,-3.508302704752385e-17,0.05105844809525934,0.22596116501571534,1.868100920393813,1.3667848844620039,1.2892647019706627,-2.938398319197161e-17,0.07643635391527716,0.276471253325327,3.0699053546318202,1.7521145381029803,1.3818881829634786,-2.907317848188769e-17,0.07285925600738843,0.26992453761632795,2.985005941704235,1.727716973842717,1.4143404137263553
-0.00713731716763277,0.0422698399029407,0.20559630323267172,2.2347136609971363,1.4948958696167223,1.7870860577477212,-0.018221685036979997,0.052858090602193666,0.2299088745616264,2.1487205341095157,1.4658514706850472,1.3327919035164792,-0.006598478194854685,0.04812355396054601,0.21937081383024956,2.0271970360462217,1.4237966975822853,1.4175346424369606,-0.019448460028657605,0.05196330655613439,0.22795461512356882,2.768880881457405,1.6639954571624902,1.7445376846586946
-0.0069384825443509915,0.02982091871835014,0.17268734382794282,0.9612453236786499,0.9804311927303465,1.2868477763344346,-0.000898935960368205,0.04891058259455173,0.2211573706539118,1.143368713969613,1.0692842063593817,0.927021912653227,-0.035295744557832465,0.06809222639534038,0.26094487233003905,1.7783232549508774,1.3335378715847845,0.9556499068813361,-0.00397382357681913,0.05106244572131824,0.22597001066804914,1.7009954122397486,1.304222148347339,1.310660433874218
-0.002886838520303291,0.038321466965359104,0.19575869575924107,1.6500819948298653,1.2845551739142484,1.5861708919860553,-0.0034382790580078882,0.04156587104165419,0.20387709788412772,1.2674777721566342,1.125823153144682,1.1186275986517182,-0.009316495580158582,0.04842485215875306,0.2200564749303075,2.2448416553746835,1.4982795651595477,1.6709216981262882,-1.739018199311716e-16,0.03495827618131816,0.18697132448939371,1.1087156837191394,1.05295568934269,1.1786205042658637
-1.4633239813080745e-18,0.05803947439571192,0.24091383188956156,2.911890899220329,1.7064263532951924,1.6351280142974283,0.0,0.06954467597828089,0.2637132457391568,2.296714270834364,1.5154914288224675,1.064746332475646,-5.143453639653229e-19,0.09683254330325135,0.31117927839631504,3.5820949420090167,1.8926423175045561,1.1629938770048853,7.06014054471135e-18,0.07171337478683627,0.2677935301437215,3.172524628824532,1.7811582267795671,1.4234040366256187
0.0,0.03595358307000314,0.18961430080561734,1.9576211996906874,1.3991501705287703,1.8123755173669525,-5.338587631311881e-18,0.03876111344782176,0.19687842301232952,1.2036594629312862,1.097114152188042,1.0308458083803775,-4.579338389737492e-18,0.07175063758821851,0.2678630948604501,2.680000416324501,1.6370706815298175,1.2017589035879597,-7.313389071028665e-19,0.06345233625527072,0.25189747171274013,2.5609270460801197,1.600289675677538,1.3086802917725968
-4.4302187390680636e-17,0.027880357856890716,0.16697412331523323,1.1041830989533257,1.0508011700380455,1.5412041715305953,1.870490286434131e-17,0.04960887394820041,0.222730496224025,1.2169204867035952,1.1031411907383366,0.9348357895608876,-4.244397453876859e-17,0.07518787936609755,0.27420408342345587,1.4802137030293507,1.2166403342933156,0.7324065436216398,-9.813637354867536e-18,0.05280814187357251,0.2298002216569264,1.6903584881339873,1.3001378727404211,1.2161543251647422
-0.010906944424297753,0.03890636347699473,0.19724696062802774,2.252218432664959,1.5007392953691054,1.8191468262304664,-0.00553060469785829,0.03948243886909023,0.1987018844125295,1.6499399397244052,1.284499879223196,1.3259550689227846,-0.0035364824220479847,0.05942882180297827,0.24378027361330584,2.1336176906474185,1.4606908265089564,1.1221131225177354,-0.004393390264431932,0.05965832894874677,0.24425054544206604,3.264420036209985,1.806770609737159,1.707109896591398
-3.167551060490363e-17,0.035164304233267704,0.18752147672538125,1.53101402112406,1.2373415135378187,1.557772695580702,-1.9150561617522217e-17,0.04864745567091245,0.2205616822363133,1.7929579534990505,1.339013798845647,1.3017173771631863,2.0191866053577956e-17,0.07806209149686363,0.2793959403729117,2.0822374106351833,1.4429959842754876,0.9163946030538926,-2.562890038420747e-17,0.06151644506286004,0.248025089583413,2.545896377962288,1.5955865310168196,1.4439727650966978
-4.1176193363679784e-18,0.02479528844428193,0.1574651975653094,1.0276886947541832,1.0137498186210359,1.3946245188991886,-9.618652221055932e-19,0.051589697460146605,0.22713365549857775,2.152524077019182,1.4671482805153615,1.3681720572303564,1.6177620997605188e-18,0.07361976578532271,0.27132962570519775,2.7121300290283696,1.6468545864855129,1.1832256602793596,0.0,0.056529195735464194,0.2377586922395566,3.024107991690179,1.7389962598263917,1.746003012448829
0.0,0.033752273218128466,0.1837179175206612,1.2455727953353766,1.1160523264324915,1.5521074113724633,-3.91406753694976e-18,0.04025939018057728,0.20064742754537693,1.1879297306907926,1.0899218920137317,1.2332583899578704,2.011955519452828e-18,0.08425978611891981,0.2902753625765022,2.5206675012717024,1.5876610158568807,1.1995932768229876,-5.8849179072468155e-18,0.05632071494857551,0.23731985788925358,1.6835461879261475,1.2975153902463537,1.2303629476787312
1.3520963342493621e-17,0.035530749546025815,0.18849601997396606,1.3972743941571442,1.1820636167978202,1.5190578833251567,9.037782597508835e-18,0.042408890423291344,0.20593418954435747,1.3576360602178312,1.1651764073383186,1.2284241324096214,1.3227168044011469e-18,0.08708333495891686,0.29509885624806625,2.9796998358118247,1.7261807077510236,1.2590257653010664,2.028152281601226e-17,0.04513984269761428,0.21246139107521225,1.452668909385228,1.2052671527031789,1.2316638292241202
-1.0513956104299212e-17,0.039917138091913405,0.1997927378357717,1.698532687717049,1.3032776709961116,1.5154862940144596,-2.0847542009213036e-17,0.04777434763988121,0.2185734376356862,1.4661573728827193,1.2108498556314566,1.0848115425469753,1.1479104070741762e-17,0.07357280456262859,0.27124307283805166,2.100795330322686,1.449412063673642,0.9850792390222609,-3.272964693368686e-17,0.05599757121980646,0.2366380595335553,2.5574738645238417,1.5992103878238917,1.6018259680985543
-0.003660294924569094,0.03062799338492871,0.1750085523193901,1.2407199084880338,1.1138760741159826,1.5010875326036506,-0.002154618473883848,0.05081300389456389,0.22541739927202578,1.9906607571787356,1.4109077777015533,1.4280593591015935,-0.0165779297810743,0.06464243166766677,0.2542487594220801,2.140326083016676,1.4629853324680586,1.160022360133496,-0.000633425249795149,0.06861735754609924,0.2619491506878754,2.8974463545673825,1.7021886953470766,1.5179983144805407
-0.009971531619244939,0.03526055635701153,0.18777794427730732,1.4214498433537277,1.1922457143364902,1.4693753814754973,-0.0215084605363985,0.05118341571383003,0.2262375205703732,2.135161031450524,1.461219022409209,1.4663281681684945,-0.005722715013874611,0.05866690094173809,0.24221251194300036,2.350857772818364,1.5332507207949924,1.4402254838861355,-0.02116050304099178,0.048384020286613365,0.21996367947143766,1.9327913833490507,1.3902486768017621,1.408647622882564
-0.011636484766641848,0.05101758023285718,0.22587071574876008,2.018606682933041,1.4207767885678035,1.4165657829158342,-0.007765640573587993,0.037250899170230875,0.1930049200674192,0.808012319923268,0.8988950550110218,0.7924454004188904,-0.003116271019806757,0.07971678241007714,0.2823416058785477,1.984149302530213,1.4085983467724974,0.8815393035955285,-0.00523530696538844,0.07178427727997382,0.267925880198188,3.3388680520887313,1.8272569748365257,1.6529777930994844
-1.9749116504170673e-18,0.03809868655741583,0.19518884844533468,1.8064858866335713,1.3440557602397198,1.575026733941344,-1.3189378783709253e-18,0.05030444715710505,0.22428652914766203,2.223706564469251,1.4912097654150642,1.451302339597937,1.789796868277005e-18,0.0667192903575464,0.25830077498440923,3.31107727537025,1.81963657782818,1.6042415169494595,-1.688983003003056e-18,0.05581568208035721,0.2362534276584304,2.9052971542449524,1.7044932250510567,1.6999972396944834
7.253176109785086e-19,0.033443406607680935,0.1828753854614692,1.322571695004131,1.1500311713184697,1.417288463013467,3.5462585985061666e-17,0.050630816261448996,0.22501292465422734,1.9984171042468672,1.4136538134376702,1.3914170150953262,-1.2452525786547001e-17,0.06952881016919844,0.26368316246813794,2.1132956483328083,1.4537178709546115,1.0525414539136349,9.186239702865095e-17,0.05647088666580453,0.2376360382303251,2.271251098846652,1.5070670518748168,1.4100004324860338
-1.2294146751886325e-18,0.04457468815962001,0.211127184795374,2.102372430435159,1.4499560098275943,1.6723149687514567,2.8811526733799626e-17,0.04977954593987605,0.2231133029200098,1.4788048934382767,1.216061221089743,1.048088793229315,1.6731825727285425e-18,0.05908484280025735,0.24307373942953475,2.0760783461044348,1.4408602798690908,1.228777180465064,-1.4624693313069164e-17,0.04523786887447897,0.21269195770992133,2.1537336122058583,1.4675604288089328,1.6869839415641252
-0.005713817750145206,0.03799555737961569,0.19492449148225496,1.6615268714218734,1.289002277508412,1.6026937505606087,-0.008622513520169319,0.05863810514016702,0.24215306138921106,2.341321864470677,1.530137857995376,1.4273903170928999,-0.0065425827880642015,0.04585432999993347,0.2141362416778941,1.4137040243947452,1.1889928613724916,1.1197824266182324,-0.012068702702297731,0.06390545565410391,0.2527952840820096,3.168735868905958,1.78009434269815,1.7527854215696874
2.907059218922668e-18,0.0402854691236017,0.20071240401031945,1.8505850713428957,1.3603621103746222,1.6354765921455767,-5.0580849561057844e-17,0.05807769968269017,0.24099315277138098,2.2929785893072894,1.5142584288381191,1.382003896469162,-1.935671345697294e-17,0.05896798564929487,0.24283324658970168,2.8652842929003777,1.6927150654792371,1.6994360689924093,8.766917410844126e-18,0.05155080614800916,0.22704802608260913,2.831737481173854,1.6827767175635198,1.9347439766017231
-0.002133528366580289,0.0431230631833641,0.2076609332141318,2.016013511623824,1.41986390602192,1.5941064960026046,-0.036125673212042346,0.07223239203708727,0.2687608454315607,2.8375750678277005,1.6845103347346078,1.2258792805265113,-0.0012295215995473574,0.04906801950937618,0.22151302334033585,1.9979123966492023,1.4134752904275343,1.3829275438026258,-0.022812431428237856,0.07051254818830525,0.2655419895012939,3.794942356386048,1.9480611788098565,1.72211867942693
-0.012779900881083883,0.04087932834371007,0.20218637032132028,2.4366320266115564,1.5609715008966552,1.7466269071804286,-0.006571894429976891,0.048345898699877224,0.21987700812016983,2.3426429069667374,1.5305694714604552,1.4265293059543203,-0.005686252742167547,0.058069207969895044,0.2409755339653697,3.640538237498185,1.9080194541718345,1.8319456982190232,-0.018808490586630842,0.04959731559350576,0.22270454776116666,2.3652297368346074,1.5379303419968693,1.3707240291959113
2.3739115704800245e-17,0.035401892458128574,0.1881539063057915,1.371422001468608,1.171077282449202,1.4965652988001203,4.789397163613935e-18,0.035515578884099584,0.18845577434533436,0.7459555766876633,0.8636871984044127,0.8113297881639774,-1.496926406145386e-17,0.08306076929492402,0.28820265317120874,3.002417400042725,1.73274851032766,1.3350031345035884,1.6225282150480482e-18,0.07369679244969639,0.27147153156398623,2.7071867660107714,1.6453530824752391,1.368509976379399
-0.0013565295006811298,0.03475620862570085,0.18643017091045336,1.266073663393721,1.1251993882835705,1.3504483875973206,-0.004961855733065347,0.047196765544560836,0.2172481658025237,1.4077340814785588,1.1864797012501136,1.0852019232910732,-0.026038891517418634,0.07481986852944447,0.2735322074810286,2.8525394620036795,1.6889462578790597,1.3012384828149035,-0.026488242727293828,0.08778796869217677,0.29629034525643383,3.3081552753316092,1.8188334930200756,1.2705201511600763
-4.8421468070576334e-18,0.045073408628003575,0.21230498964462322,2.1600781944074616,1.4697204477067949,1.4792465979532183,0.0,0.048505094905162006,0.22023872253798152,1.2377875596358503,1.1125590140014372,0.7851027812742553,0.0,0.06786789049689508,0.26051466464845136,3.0077312452960454,1.73428118980056,1.338737581292867,-2.253647312024654e-18,0.07981577944077542,0.2825168657634008,4.245831033252176,2.060541441770142,1.5891415557599202
-0.0006934056071703717,0.039323823115648034,0.19830235277385902,1.4052635204101591,1.1854381132771796,1.320683336418732,-0.015556342719514312,0.05786346685740933,0.2405482630521562,1.7822474162813915,1.3350083955846088,1.0878570386501036,-0.03463024858847698,0.0723619363354097,0.2690017403947597,2.2150941037321643,1.4883192210450567,1.0313027103898096,-0.02525722849767163,0.06720799192021056,0.25924504222879663,2.0075805186942297,1.4168911456757114,1.0278854809399125
2.366032188699434e-18,0.041471138078717336,0.20364463675411965,2.0266687633136247,1.4236111699876566,1.6180486789710602,-8.470188572004487e-19,0.03316836995277217,0.18212185468189196,1.1229292386887406,1.0596835559207005,1.1299498307456626,-3.879946380939889e-18,0.0702078808092264,0.26496769767129424,2.5531253232359337,1.5978502192746145,1.171709972697064,-1.2113494953430459e-18,0.06512720704626501,0.25520032728479214,3.1788841699917914,1.7829425593640955,1.580202605460269
6.151317306546108e-17,0.04256703747184523,0.20631780696741917,2.0024400555143047,1.4150759893073956,1.67116120146553,-2.0853046152666378e-17,0.04806102423186561,0.21922824688407652,1.6090575154841393,1.2684863087491876,1.1831184081608759,1.2575486621660285e-17,0.055083869582227205,0.23469953042609012,1.7316919269130235,1.3159376607244826,1.1035587111127025,-4.95482873608336e-17,0.0604968755234995,0.2459611260412903,2.156329775113734,1.468444678942225,1.244827222269951
-0.010900304219992779,0.04287156523989719,0.20705449823632713,1.8943264389516032,1.376345319660587,1.596232795503995,-0.004691907572846547,0.04184118757098849,0.2045511856992975,1.3124364145949101,1.1456161724569491,1.147638844332261,-0.008456349520169567,0.08632842100535076,0.2938169855630385,2.6816301780202085,1.6375683735405397,1.0829322776112278,-0.006064697954257885,0.052316682845862585,0.2287284041081531,1.606914385106847,1.2676412683037923,1.1098276091464183
-0.020071094308425016,0.06787607932581198,0.2605303808115514,3.836317385903128,1.9586519307684884,1.7003158609879434,-0.0028753982269360714,0.04733435998364585,0.21756461105530434,1.3868579710814686,1.1776493413072793,0.9274077731863203,-0.006011274521977758,0.044879772396149875,0.21184846564502155,2.254583982465704,1.501527216691627,1.5843811433297352,-0.0035742721567567945,0.05365323328978498,0.23163167592059808,1.990455775044164,1.4108351338991256,1.1657385011351342
-8.473791491619794e-17,0.06592701242359304,0.25676256040083617,1.8932119422636595,1.375940384705551,1.2828889870064497,7.103615236919093e-17,0.08408175863165579,0.2899685476593208,1.8341796087239264,1.3543188726160196,0.9582056838942618,-4.0840779766492016e-17,0.03999098744495804,0.19997746734309355,0.9716069738624974,0.9857012599477072,1.1124477582062855,-6.898599380566313e-17,0.04661239531814186,0.21589903964154603,1.3248917054172837,1.1510394022001522,1.293224106394902
-0.027428857973063454,0.06691448013758197,0.25867833333617635,1.563782292252286,1.2505128117105742,1.0416492742081511,-0.010090202893124645,0.031987985683987946,0.1788518540132809,0.9339643002223272,0.9664182842963637,1.3874844884971955,-0.014270681311957507,0.03920459701149504,0.19800150759904592,0.9777653109802321,0.9888201610911016,1.1678839738390792,-0.020762031711566792,0.03825026924744035,0.19557676049940173,1.0941083579244932,1.045996346993857,1.3245331854820077
3.1253502106827195e-18,0.04106896007873236,0.2026547805474432,1.1391109012231078,1.0672913853409984,1.1583637760751728,0.0,0.03811026098900393,0.19521849550952883,1.5196228643325567,1.2327298423955497,1.6700234776834908,3.591776576354496e-18,0.03175150573990662,0.1781895219700267,1.012605665176334,1.0062830939533536,1.3439189565917518,-2.3507447247221855e-18,0.03156285587995779,0.17765938162663347,1.1532886318343354,1.0739127673299798,1.5400619359176155
-0.015481456200568547,0.04750747092772261,0.2179620859868124,1.181927234654997,1.0871647688621062,1.1534283189293402,-0.003995193299444635,0.03982734364583705,0.1995678923219791,1.4623701826152526,1.2092849881708003,1.7521054615738028,-0.012711727603928892,0.04440364241441432,0.2107217179467136,1.1567443199859833,1.075520487943388,1.2175174360420145,-0.00909826500390119,0.032441353489876305,0.18011483417496824,0.8428998127228139,0.9180957535697537,1.2364994859103584
-0.03213878269168867,0.0731213922076645,0.270409674767129,1.9100607418284943,1.3820494715560996,1.148312005281519,-0.004094097739987793,0.02114803897717979,0.14542365343086314,0.6380436674280818,0.7987763563276531,1.4655243672853664,-0.021150906676715108,0.04093770814101622,0.2023306900621263,1.3478205049474166,1.1609567196702109,1.5196866257930073,-0.02035854007448668,0.039779822906271516,0.19944879770575583,1.2667502275817157,1.1254999900407443,1.4735830708016242
0.0,0.051887750786327534,0.22778882937125677,1.3228538051500192,1.1501538180391435,1.0537795630829694,0.0,0.018745911989753974,0.1369157112597162,0.7321305137592942,0.8556462550372638,1.6668181429371633,7.231954670597578e-19,0.03647648020988763,0.19098816772221158,1.4509983519445109,1.2045739296301041,1.6686555878281546,0.0,0.026213098920824743,0.16190459820778638,1.0302081019194622,1.0149916757882609,1.6651033890178155
-0.006870038302841173,0.0454157779670424,0.21310977914455828,1.1669840120982764,1.0802703421358362,1.010850744523703,-0.0034179564829047867,0.025660213658174447,0.1601880571646165,1.0852010515666446,1.0417298361699374,1.706672791918021,-0.01897397892057683,0.04025277896305057,0.20063095215606833,1.6883103556049817,1.2993499742582757,1.6208601683073691,-0.003291965874807655,0.02743041301429938,0.16562129396396882,1.0769947813189875,1.0377835907928914,1.5821346670665744
-0.02026422452253191,0.05267350229425914,0.22950708549903018,1.2854677974087523,1.1337847226915487,1.1161912450609708,-0.00851514538962708,0.02053917842813087,0.14331496233168003,0.500539297557778,0.7074880193740231,1.1743780690088628,-0.0016748960709378675,0.042881215139141775,0.20707779972546977,1.2756801435857967,1.1294601115514424,1.4217300054125634,-0.009484878390786555,0.03418307798480764,0.18488666253899344,1.0437668359375376,1.0216490767076225,1.4496759403216486
